id,birth_year,age,cohort,gender,region,migration_bg,parent_edu,parent_isei,books_home_15,urban_origin,edu,edu_years,n_children,first_job_isei,employed,work_hours,current_isei
259,1974,52,older,female,de,none,upper_sec,,2.0,0,vet,11.97,1,33,1,42.3,27.0
260,1977,49,middle,male,fr,none,upper_sec,58.0,2.0,1,matura_hv,15.49,0,60,1,43.6,58.0
261,1965,61,older,male,de,none,tertiary,66.0,5.0,1,matura_hv,14.0,3,56,1,44.2,74.0
262,1993,33,younger,female,fr,none,upper_sec,28.0,4.0,1,tertiary,17.67,0,50,1,38.3,45.0
263,1991,35,younger,female,de,first_gen,upper_sec,,1.0,0,matura_hv,14.43,0,43,1,47.1,68.0
264,1988,38,younger,female,de,first_gen,compulsory,,1.0,0,vet,12.43,1,40,1,40.8,52.0
265,1990,36,younger,male,fr,none,upper_sec,44.0,1.0,0,matura_hv,14.86,0,38,1,46.9,44.0
266,1978,48,middle,male,de,second_gen,upper_sec,50.0,3.0,1,vet,12.18,0,44,1,41.8,45.0
267,1987,39,younger,female,de,none,upper_sec,31.0,2.0,1,matura_hv,13.79,0,29,1,50.2,42.0
268,1979,47,middle,female,de,second_gen,upper_sec,39.0,5.0,0,matura_hv,14.2,4,45,1,21.5,42.0
269,1963,63,older,female,de,none,tertiary,43.0,5.0,0,matura_hv,15.42,3,49,1,19.0,28.0
270,1962,64,older,other,de,none,upper_sec,44.0,3.0,0,matura_hv,14.82,0,45,1,46.7,44.0
271,1987,39,younger,male,de,none,upper_sec,29.0,2.0,1,matura_hv,13.81,3,47,1,48.5,39.0
272,1974,52,older,male,de,first_gen,compulsory,,1.0,0,matura_hv,14.13,1,61,1,34.2,61.0
273,1978,48,middle,female,de,second_gen,tertiary,54.0,5.0,1,tertiary,17.53,1,58,1,37.6,75.0
274,1980,46,middle,male,de,none,tertiary,63.0,5.0,1,tertiary,16.97,1,66,1,38.0,74.0
275,1975,51,older,female,de,none,tertiary,,3.0,1,matura_hv,14.61,1,64,1,43.7,74.0
276,1988,38,younger,male,fr,none,upper_sec,30.0,1.0,0,compulsory,8.92,0,29,1,40.2,37.0
277,1986,40,younger,male,de,none,tertiary,89.0,4.0,1,tertiary,17.04,0,54,1,41.7,79.0
278,1977,49,middle,male,fr,first_gen,compulsory,31.0,5.0,1,vet,12.96,1,41,1,46.2,28.0
279,1987,39,younger,male,de,second_gen,upper_sec,44.0,4.0,0,tertiary,18.48,3,47,1,42.2,57.0
280,1967,59,older,female,de,second_gen,upper_sec,60.0,3.0,1,vet,11.18,1,38,1,26.2,24.0
281,1994,32,younger,male,de,first_gen,upper_sec,,5.0,1,tertiary,17.83,0,53,1,31.3,46.0
282,1975,51,older,female,fr,none,compulsory,37.0,4.0,1,vet,12.66,4,41,1,17.4,31.0
283,1989,37,younger,male,de,none,tertiary,49.0,3.0,1,tertiary,17.24,0,59,1,43.8,83.0
284,1983,43,middle,male,fr,none,upper_sec,46.0,2.0,0,vet,12.66,1,43,1,40.2,67.0
285,1996,30,younger,female,de,second_gen,upper_sec,,2.0,1,vet,11.95,1,41,1,32.4,49.0
286,1989,37,younger,male,de,first_gen,tertiary,,1.0,0,tertiary,17.27,0,45,1,31.7,47.0
287,1996,30,younger,female,it,none,upper_sec,59.0,2.0,0,matura_hv,15.07,1,53,1,24.1,40.0
288,1982,44,middle,female,fr,none,upper_sec,,5.0,0,tertiary,17.15,2,60,0,,
289,1987,39,younger,male,de,none,upper_sec,36.0,3.0,1,vet,11.37,0,43,1,33.4,34.0
290,1996,30,younger,female,de,first_gen,tertiary,,3.0,1,tertiary,16.94,0,45,1,38.8,41.0
291,1980,46,middle,female,de,none,tertiary,62.0,3.0,1,tertiary,17.07,1,43,1,36.0,41.0
292,1971,55,older,female,de,none,upper_sec,45.0,4.0,0,vet,11.01,0,39,1,46.5,16.0
293,1961,65,older,male,it,second_gen,upper_sec,34.0,2.0,1,vet,12.45,0,33,1,39.3,34.0
294,1966,60,older,male,fr,none,tertiary,57.0,4.0,0,vet,11.79,2,40,1,37.1,61.0
295,1978,48,middle,male,de,none,compulsory,19.0,2.0,0,vet,11.66,1,44,1,33.1,44.0
296,1963,63,older,male,fr,none,upper_sec,50.0,5.0,0,matura_hv,15.09,3,50,1,39.0,69.0
297,1978,48,middle,female,it,second_gen,compulsory,28.0,2.0,1,vet,11.82,3,24,0,,
298,1996,30,younger,female,de,none,tertiary,79.0,5.0,1,tertiary,17.18,0,52,1,35.9,64.0
299,1975,51,older,male,fr,second_gen,compulsory,44.0,4.0,0,vet,11.41,2,26,1,45.3,46.0
300,1993,33,younger,female,de,first_gen,upper_sec,,1.0,0,matura_hv,13.65,1,40,1,29.9,47.0
301,1968,58,older,male,de,none,upper_sec,43.0,2.0,0,vet,11.79,1,17,1,40.7,16.0
302,1961,65,older,female,fr,none,upper_sec,25.0,3.0,1,vet,12.54,4,51,1,18.3,47.0
303,1993,33,younger,female,de,first_gen,tertiary,46.0,2.0,0,tertiary,17.49,0,51,1,48.2,78.0
304,1967,59,older,male,fr,none,upper_sec,42.0,2.0,1,vet,11.13,0,29,1,51.3,56.0
305,1991,35,younger,male,de,first_gen,upper_sec,42.0,2.0,1,tertiary,17.46,0,49,1,41.7,53.0
306,1967,59,older,female,de,none,tertiary,,5.0,1,matura_hv,15.34,2,60,1,31.6,59.0
307,1988,38,younger,male,de,second_gen,upper_sec,25.0,3.0,1,matura_hv,13.88,2,16,1,26.7,31.0
308,1963,63,older,female,fr,none,tertiary,65.0,5.0,0,tertiary,18.22,1,67,1,30.0,75.0
309,1965,61,older,male,de,second_gen,tertiary,85.0,4.0,1,matura_hv,14.64,2,50,1,40.6,77.0
310,1983,43,middle,female,de,first_gen,upper_sec,62.0,1.0,0,vet,11.09,2,40,1,23.7,40.0
311,1996,30,younger,female,de,first_gen,upper_sec,30.0,1.0,0,matura_hv,14.42,1,47,1,31.1,47.0
312,1967,59,older,male,de,none,compulsory,22.0,3.0,1,vet,11.33,0,38,1,37.3,37.0
313,1974,52,older,male,de,first_gen,compulsory,45.0,3.0,0,vet,12.74,1,29,1,51.4,30.0
314,1978,48,middle,female,de,none,compulsory,36.0,2.0,0,compulsory,9.59,1,42,1,20.6,38.0
315,1982,44,middle,female,de,none,upper_sec,35.0,3.0,0,vet,11.42,0,43,1,36.5,57.0
316,1982,44,middle,female,fr,none,upper_sec,50.0,,0,matura_hv,13.75,2,47,1,22.5,33.0
317,1963,63,older,male,de,none,upper_sec,,1.0,0,vet,11.71,1,32,1,27.1,56.0
318,1994,32,younger,female,de,none,upper_sec,31.0,1.0,0,vet,12.45,3,26,0,,
319,1969,57,older,male,de,second_gen,upper_sec,42.0,3.0,1,vet,11.31,3,32,1,35.3,16.0
320,1996,30,younger,male,fr,second_gen,upper_sec,,3.0,1,vet,11.58,1,35,1,44.0,41.0
321,1975,51,older,female,it,none,upper_sec,47.0,4.0,1,vet,12.32,2,47,1,25.8,46.0
322,1996,30,younger,female,fr,none,compulsory,,1.0,0,compulsory,8.18,1,43,1,25.3,37.0
323,1970,56,older,male,it,none,compulsory,17.0,1.0,0,compulsory,9.44,0,38,1,45.5,52.0
324,1978,48,middle,female,de,none,compulsory,37.0,3.0,0,vet,11.16,0,20,1,37.8,24.0
325,1964,62,older,female,de,none,upper_sec,46.0,2.0,1,vet,11.15,0,36,1,38.9,64.0
326,1962,64,older,male,de,first_gen,upper_sec,,2.0,1,vet,11.67,2,57,1,39.4,66.0
327,1991,35,younger,male,de,first_gen,tertiary,39.0,3.0,1,vet,11.12,0,30,1,44.5,32.0
328,1961,65,older,female,fr,second_gen,upper_sec,43.0,5.0,0,vet,11.6,0,20,1,47.9,36.0
329,1992,34,younger,male,de,none,upper_sec,36.0,1.0,0,vet,12.06,1,16,1,34.2,16.0
330,1974,52,older,female,de,second_gen,upper_sec,32.0,4.0,0,matura_hv,13.58,4,43,1,27.0,29.0
331,1988,38,younger,female,fr,none,upper_sec,53.0,3.0,0,vet,12.55,1,53,1,32.4,69.0
332,1965,61,older,female,de,none,compulsory,31.0,1.0,0,vet,12.28,2,41,1,33.1,46.0
333,1968,58,older,male,fr,second_gen,upper_sec,56.0,2.0,0,vet,11.9,2,37,1,45.9,25.0
334,1987,39,younger,male,fr,first_gen,tertiary,,2.0,1,matura_hv,14.53,0,50,1,37.3,69.0
335,1977,49,middle,female,de,first_gen,upper_sec,39.0,3.0,1,vet,12.39,3,53,1,21.5,47.0
336,1993,33,younger,male,de,none,tertiary,75.0,5.0,1,tertiary,16.74,1,67,1,46.1,88.0
337,1983,43,middle,male,de,second_gen,upper_sec,33.0,3.0,1,tertiary,17.99,0,67,1,35.5,64.0
338,1975,51,older,female,de,none,upper_sec,43.0,4.0,0,compulsory,8.36,3,34,1,18.2,52.0
339,1996,30,younger,male,de,none,upper_sec,26.0,2.0,1,matura_hv,14.26,1,36,0,,
340,1977,49,middle,male,de,none,upper_sec,,3.0,1,matura_hv,14.95,0,53,1,42.8,36.0
341,1987,39,younger,male,fr,none,upper_sec,16.0,1.0,0,compulsory,8.27,1,40,1,43.9,34.0
342,1970,56,older,male,de,none,compulsory,,1.0,0,compulsory,9.51,1,38,1,45.6,36.0
343,1970,56,older,female,fr,none,tertiary,52.0,4.0,1,matura_hv,13.55,1,47,1,38.9,60.0
344,1974,52,older,male,de,none,upper_sec,32.0,3.0,0,vet,12.08,1,53,1,52.9,43.0
345,1973,53,older,male,it,none,compulsory,36.0,1.0,0,matura_hv,13.6,2,27,1,37.3,38.0
346,1994,32,younger,male,de,none,tertiary,,3.0,1,tertiary,17.9,2,63,1,42.5,43.0
347,1968,58,older,other,de,none,tertiary,72.0,5.0,0,tertiary,17.29,1,61,1,38.0,78.0
348,1996,30,younger,male,fr,none,upper_sec,33.0,1.0,0,vet,12.89,0,42,0,,
349,1996,30,younger,male,fr,second_gen,upper_sec,,1.0,1,vet,11.86,1,33,0,,
350,1989,37,younger,male,de,none,tertiary,43.0,3.0,1,matura_hv,15.43,0,40,1,37.4,43.0
351,1976,50,middle,female,de,second_gen,compulsory,,1.0,0,vet,11.01,1,43,1,23.0,16.0
352,1979,47,middle,male,de,first_gen,upper_sec,51.0,2.0,0,vet,11.89,2,39,1,44.3,39.0
353,1967,59,older,female,de,none,upper_sec,51.0,5.0,0,matura_hv,13.61,1,43,1,26.4,35.0
354,1979,47,middle,female,it,second_gen,upper_sec,45.0,4.0,1,vet,11.53,0,45,1,37.9,55.0
355,1982,44,middle,male,de,none,upper_sec,35.0,3.0,0,vet,11.95,1,32,1,31.0,47.0
356,1987,39,younger,male,de,none,tertiary,75.0,5.0,1,tertiary,18.12,1,70,1,46.2,76.0
357,1966,60,older,female,de,none,compulsory,24.0,1.0,0,compulsory,9.03,0,33,0,,
358,1971,55,older,male,de,none,compulsory,16.0,2.0,0,compulsory,9.84,2,32,1,49.3,19.0
359,1983,43,middle,male,fr,none,tertiary,76.0,5.0,1,tertiary,17.95,2,77,1,41.1,87.0
360,1983,43,middle,female,de,none,upper_sec,53.0,3.0,1,vet,11.45,0,61,1,45.1,67.0
361,1986,40,younger,male,de,first_gen,tertiary,77.0,2.0,1,tertiary,16.64,1,68,1,50.0,89.0
362,1989,37,younger,male,de,none,tertiary,49.0,5.0,0,tertiary,17.31,0,37,1,37.5,46.0
363,1986,40,younger,male,de,none,tertiary,45.0,4.0,1,matura_hv,14.22,1,55,1,43.4,63.0
364,1975,51,older,female,de,none,compulsory,16.0,1.0,0,compulsory,9.48,2,26,0,,
365,1983,43,middle,female,de,second_gen,upper_sec,46.0,3.0,1,tertiary,17.65,0,32,1,42.8,65.0
366,1995,31,younger,female,fr,none,upper_sec,34.0,3.0,0,vet,11.56,1,28,0,,
367,1976,50,middle,male,de,none,tertiary,58.0,2.0,1,tertiary,16.9,2,50,1,44.9,84.0
368,1973,53,older,female,de,first_gen,compulsory,42.0,4.0,0,vet,11.49,1,49,1,39.5,42.0
369,1995,31,younger,male,de,none,compulsory,16.0,1.0,0,vet,12.13,1,26,1,42.5,38.0
370,1980,46,middle,female,fr,none,compulsory,16.0,1.0,1,vet,12.34,1,44,1,40.1,42.0
371,1995,31,younger,male,de,none,upper_sec,,2.0,1,vet,11.84,0,48,1,41.4,52.0
372,1961,65,older,female,de,none,tertiary,35.0,,1,matura_hv,14.93,3,47,1,21.9,44.0
373,1979,47,middle,female,de,none,upper_sec,27.0,3.0,1,vet,12.54,3,40,1,25.0,46.0
374,1988,38,younger,female,de,none,upper_sec,44.0,3.0,1,tertiary,18.3,1,51,1,37.7,59.0
375,1973,53,older,male,de,none,upper_sec,45.0,4.0,0,compulsory,8.15,2,23,1,43.8,37.0
376,1963,63,older,female,de,second_gen,tertiary,64.0,5.0,0,matura_hv,14.26,4,41,1,10.1,33.0
377,1962,64,older,female,de,none,compulsory,59.0,2.0,1,vet,12.83,2,41,0,,
378,1977,49,middle,female,de,none,compulsory,37.0,3.0,1,vet,12.69,2,39,1,21.6,58.0
379,1969,57,older,male,de,none,upper_sec,36.0,4.0,1,vet,12.62,1,41,1,45.1,60.0
380,1971,55,older,male,de,second_gen,tertiary,80.0,5.0,0,tertiary,17.89,3,66,1,43.2,72.0
381,1962,64,older,male,de,none,upper_sec,27.0,2.0,1,tertiary,17.36,2,55,1,32.5,49.0
382,1964,62,older,male,de,second_gen,tertiary,55.0,2.0,1,matura_hv,14.03,2,40,1,46.6,50.0
383,1967,59,older,male,fr,none,upper_sec,57.0,2.0,0,vet,11.33,2,52,1,51.2,50.0
384,1986,40,younger,female,de,none,tertiary,63.0,4.0,0,tertiary,17.09,0,48,1,34.8,70.0
385,1972,54,older,female,it,none,upper_sec,54.0,2.0,1,matura_hv,13.57,1,47,1,36.3,28.0
386,1972,54,older,female,de,none,tertiary,44.0,4.0,0,vet,12.99,1,46,1,33.7,60.0
387,1984,42,middle,female,de,first_gen,compulsory,,2.0,0,compulsory,9.83,0,39,1,50.0,29.0
388,1964,62,older,male,de,none,upper_sec,44.0,3.0,0,matura_hv,15.05,2,44,1,45.8,49.0
389,1987,39,younger,male,de,second_gen,tertiary,64.0,2.0,0,tertiary,16.7,2,76,1,40.9,54.0
390,1981,45,middle,male,de,second_gen,compulsory,,1.0,1,vet,11.49,2,34,1,38.8,48.0
391,1964,62,older,male,fr,first_gen,compulsory,,2.0,0,compulsory,8.76,1,42,1,37.1,33.0
392,1967,59,older,male,de,second_gen,compulsory,,2.0,0,vet,12.15,0,28,1,45.1,62.0
393,1964,62,older,male,de,none,compulsory,24.0,4.0,1,compulsory,8.57,1,16,1,45.2,31.0
394,1976,50,middle,male,de,none,upper_sec,33.0,2.0,0,compulsory,8.58,1,42,1,44.7,50.0
395,1977,49,middle,female,de,none,compulsory,,3.0,0,matura_hv,14.73,2,30,1,29.5,28.0
396,1979,47,middle,female,de,none,tertiary,56.0,5.0,1,matura_hv,13.61,0,40,1,42.6,46.0
397,1983,43,middle,female,de,first_gen,upper_sec,,5.0,1,matura_hv,13.88,2,37,1,19.6,57.0
398,1979,47,middle,female,de,none,tertiary,43.0,5.0,0,matura_hv,14.87,0,51,1,20.9,55.0
399,1989,37,younger,female,fr,none,upper_sec,26.0,3.0,1,matura_hv,14.61,1,46,1,33.4,33.0
400,1972,54,older,female,it,none,tertiary,77.0,4.0,1,tertiary,17.63,1,68,1,46.6,67.0
401,1984,42,middle,female,de,second_gen,compulsory,43.0,2.0,0,vet,12.06,1,57,1,31.0,44.0
402,1988,38,younger,female,de,none,upper_sec,30.0,2.0,0,tertiary,18.32,2,72,1,24.6,64.0
403,1991,35,younger,male,de,second_gen,upper_sec,,2.0,1,matura_hv,15.03,0,47,1,33.8,51.0
404,1969,57,older,other,de,none,upper_sec,47.0,2.0,0,tertiary,17.59,4,65,1,53.2,62.0
405,1986,40,younger,female,it,none,upper_sec,,3.0,0,matura_hv,14.73,0,41,1,36.7,71.0
406,1995,31,younger,female,de,first_gen,tertiary,,2.0,0,tertiary,18.0,2,51,1,23.6,70.0
407,1965,61,older,female,it,second_gen,upper_sec,39.0,3.0,0,vet,12.4,2,41,1,28.4,45.0
408,1982,44,middle,male,de,none,upper_sec,51.0,3.0,0,vet,12.34,0,42,1,43.4,50.0
409,1983,43,middle,male,fr,second_gen,tertiary,53.0,3.0,1,matura_hv,15.07,3,42,1,39.3,55.0
410,1983,43,middle,male,de,second_gen,tertiary,73.0,5.0,0,tertiary,17.85,3,74,1,36.2,71.0
411,1989,37,younger,male,de,none,tertiary,67.0,4.0,0,tertiary,16.87,0,61,1,49.2,69.0
412,1985,41,middle,male,fr,none,upper_sec,33.0,1.0,0,vet,12.17,1,34,1,42.9,31.0
413,1966,60,older,male,de,none,upper_sec,53.0,4.0,0,matura_hv,13.82,1,50,1,45.4,49.0
414,1962,64,older,male,it,none,compulsory,31.0,4.0,0,compulsory,8.09,2,18,0,,
415,1990,36,younger,male,de,none,upper_sec,29.0,4.0,1,vet,12.39,1,40,1,39.3,45.0
416,1969,57,older,male,de,none,compulsory,38.0,2.0,0,vet,12.33,0,33,1,56.3,37.0
417,1970,56,older,female,fr,none,compulsory,20.0,1.0,1,vet,12.75,1,37,1,27.8,43.0
418,1975,51,older,female,de,second_gen,compulsory,,1.0,1,compulsory,9.19,1,21,1,29.5,16.0
419,1991,35,younger,female,de,none,tertiary,78.0,4.0,1,tertiary,17.67,1,62,1,32.1,57.0
420,1966,60,older,female,fr,first_gen,compulsory,,2.0,0,vet,11.23,1,33,1,25.2,17.0
421,1989,37,younger,male,fr,first_gen,tertiary,66.0,5.0,1,tertiary,18.35,0,51,1,28.5,44.0
422,1979,47,middle,female,fr,second_gen,tertiary,82.0,5.0,0,tertiary,16.69,2,87,1,38.6,82.0
423,1967,59,older,female,fr,none,upper_sec,44.0,,0,vet,11.26,4,55,1,20.8,52.0
424,1967,59,older,male,de,first_gen,compulsory,,1.0,0,vet,12.76,1,35,1,36.4,63.0
425,1975,51,older,male,it,none,upper_sec,61.0,3.0,1,matura_hv,14.17,0,48,1,51.2,36.0
426,1992,34,younger,male,de,second_gen,compulsory,,4.0,0,matura_hv,14.18,1,65,1,40.0,73.0
427,1981,45,middle,male,de,none,upper_sec,40.0,3.0,1,matura_hv,13.85,2,57,1,25.0,40.0
428,1969,57,older,male,fr,second_gen,upper_sec,,2.0,0,compulsory,9.71,1,40,1,35.9,47.0
429,1975,51,older,female,fr,none,upper_sec,47.0,1.0,0,vet,12.9,4,71,0,,
430,1984,42,middle,female,de,first_gen,tertiary,,5.0,1,tertiary,18.38,3,53,1,20.4,75.0
431,1961,65,older,male,it,none,compulsory,44.0,4.0,0,compulsory,9.49,1,47,1,25.4,56.0
432,1981,45,middle,female,fr,second_gen,upper_sec,,3.0,0,vet,11.08,1,33,1,30.2,39.0
433,1989,37,younger,male,de,none,tertiary,77.0,5.0,1,tertiary,18.44,1,46,1,49.7,44.0
434,1981,45,middle,female,de,second_gen,upper_sec,37.0,,1,vet,12.33,0,22,1,34.8,36.0
435,1989,37,younger,male,de,first_gen,upper_sec,21.0,3.0,0,vet,11.6,1,22,0,,
436,1976,50,middle,female,de,none,upper_sec,16.0,3.0,1,matura_hv,14.14,1,34,1,35.5,20.0
437,1993,33,younger,male,de,none,tertiary,74.0,5.0,0,tertiary,17.74,1,43,0,,
438,1981,45,middle,female,de,none,compulsory,16.0,1.0,1,vet,11.53,1,23,1,30.0,19.0
439,1983,43,middle,male,de,none,tertiary,66.0,5.0,1,tertiary,18.43,1,59,1,48.4,66.0
440,1981,45,middle,male,fr,none,tertiary,81.0,5.0,0,tertiary,18.0,1,69,1,54.7,83.0
441,1988,38,younger,other,de,second_gen,upper_sec,,2.0,0,matura_hv,15.48,2,42,1,42.3,54.0
442,1964,62,older,female,de,second_gen,upper_sec,38.0,1.0,1,vet,11.85,1,38,1,37.3,49.0
443,1964,62,older,male,de,none,upper_sec,30.0,3.0,0,vet,11.8,1,53,1,29.4,62.0
444,1991,35,younger,female,de,none,upper_sec,38.0,2.0,0,vet,11.16,0,26,1,39.4,32.0
445,1986,40,younger,male,fr,second_gen,upper_sec,,3.0,1,tertiary,17.44,2,48,1,38.9,46.0
446,1986,40,younger,female,de,none,upper_sec,50.0,4.0,0,vet,12.0,1,22,1,23.2,46.0
447,1967,59,older,male,de,first_gen,compulsory,,1.0,1,compulsory,9.24,1,46,1,36.7,31.0
448,1974,52,older,male,fr,none,tertiary,86.0,5.0,1,tertiary,17.93,2,65,1,20.2,78.0
449,1961,65,older,male,fr,second_gen,upper_sec,59.0,4.0,0,vet,11.59,4,51,1,41.0,68.0
450,1981,45,middle,male,de,second_gen,compulsory,43.0,2.0,0,matura_hv,14.95,3,45,1,41.4,33.0
451,1967,59,older,female,de,none,upper_sec,54.0,4.0,1,vet,12.04,0,49,1,45.8,71.0
452,1972,54,older,male,de,none,upper_sec,23.0,3.0,1,compulsory,9.08,1,35,1,43.3,38.0
453,1989,37,younger,female,de,none,upper_sec,30.0,2.0,1,tertiary,18.2,0,53,1,37.2,64.0
454,1991,35,younger,male,de,first_gen,compulsory,16.0,,0,compulsory,8.05,1,16,1,50.2,25.0
455,1987,39,younger,female,fr,second_gen,tertiary,,5.0,0,tertiary,16.73,1,61,0,,
456,1981,45,middle,female,de,second_gen,compulsory,24.0,4.0,0,vet,11.6,0,49,1,36.0,54.0
457,1991,35,younger,female,de,second_gen,upper_sec,,3.0,0,tertiary,17.73,1,43,1,41.0,54.0
458,1990,36,younger,male,de,none,tertiary,62.0,3.0,1,vet,12.64,1,29,1,47.7,27.0
459,1984,42,middle,male,de,second_gen,upper_sec,53.0,2.0,0,vet,12.76,0,53,1,37.2,42.0
460,1980,46,middle,male,de,none,compulsory,33.0,1.0,0,compulsory,9.65,2,36,1,48.5,44.0
461,1978,48,middle,male,it,second_gen,compulsory,,3.0,1,compulsory,9.41,0,42,1,41.7,51.0
462,1992,34,younger,male,de,second_gen,upper_sec,34.0,3.0,1,matura_hv,13.76,1,26,1,47.6,30.0
463,1963,63,older,male,de,none,upper_sec,44.0,3.0,0,tertiary,16.97,0,53,1,51.3,66.0
464,1976,50,middle,male,fr,none,compulsory,,1.0,1,vet,12.35,2,38,1,37.2,59.0
465,1987,39,younger,female,de,none,upper_sec,43.0,2.0,0,matura_hv,14.59,1,48,1,31.8,52.0
466,1993,33,younger,female,de,none,compulsory,30.0,1.0,0,matura_hv,14.84,1,36,1,39.2,39.0
467,1992,34,younger,male,de,none,upper_sec,28.0,2.0,0,matura_hv,14.74,0,38,1,51.8,34.0
468,1978,48,middle,male,fr,second_gen,compulsory,,1.0,1,matura_hv,14.23,0,53,1,54.7,65.0
469,1977,49,middle,male,it,second_gen,tertiary,61.0,5.0,1,tertiary,16.68,0,52,1,42.6,70.0
470,1993,33,younger,male,de,none,tertiary,58.0,4.0,1,matura_hv,14.72,0,52,1,35.6,65.0
471,1962,64,older,male,de,none,upper_sec,36.0,1.0,0,vet,12.0,0,30,1,46.6,65.0
472,1982,44,middle,female,de,none,upper_sec,42.0,3.0,0,matura_hv,15.02,0,37,1,32.3,39.0
473,1964,62,older,male,de,none,upper_sec,41.0,2.0,0,compulsory,9.52,1,34,1,59.9,41.0
474,1972,54,older,female,fr,none,upper_sec,42.0,4.0,0,tertiary,17.72,3,45,0,,
475,1987,39,younger,male,de,second_gen,upper_sec,43.0,4.0,1,matura_hv,15.36,0,42,1,48.9,59.0
476,1981,45,middle,female,de,none,tertiary,53.0,5.0,1,vet,11.45,2,59,1,27.6,52.0
477,1961,65,older,male,de,none,upper_sec,58.0,3.0,1,vet,11.0,1,61,1,31.2,52.0
478,1987,39,younger,male,fr,second_gen,tertiary,65.0,,0,vet,12.29,1,58,1,53.5,73.0
479,1962,64,older,female,de,second_gen,tertiary,72.0,5.0,1,matura_hv,14.69,1,54,1,26.2,44.0
480,1989,37,younger,male,de,none,compulsory,49.0,3.0,1,vet,11.34,2,56,1,43.7,61.0
481,1978,48,middle,male,de,first_gen,upper_sec,22.0,3.0,0,vet,12.79,2,47,1,40.9,50.0
482,1996,30,younger,male,fr,second_gen,compulsory,16.0,3.0,1,vet,12.75,3,36,1,35.0,55.0
483,1968,58,older,male,de,none,tertiary,53.0,2.0,0,vet,12.28,0,50,1,34.6,70.0
484,1984,42,middle,male,it,second_gen,upper_sec,24.0,2.0,0,vet,12.07,3,38,1,40.1,43.0
485,1993,33,younger,male,fr,none,upper_sec,,2.0,0,matura_hv,14.12,0,38,1,47.5,51.0
486,1965,61,older,male,de,none,compulsory,41.0,2.0,1,vet,12.69,2,46,1,40.2,36.0
487,1985,41,middle,female,de,none,upper_sec,60.0,3.0,0,tertiary,17.14,0,59,1,47.2,68.0
488,1990,36,younger,other,fr,second_gen,upper_sec,34.0,3.0,1,tertiary,17.86,1,72,1,41.9,79.0
489,1977,49,middle,male,de,none,upper_sec,47.0,3.0,1,vet,12.54,1,53,1,36.2,69.0
490,1969,57,older,female,de,second_gen,compulsory,21.0,1.0,0,vet,12.88,1,36,1,33.1,28.0
491,1984,42,middle,male,fr,second_gen,tertiary,77.0,3.0,1,tertiary,16.97,0,51,1,35.7,73.0
492,1991,35,younger,female,de,second_gen,compulsory,,3.0,0,vet,11.64,1,43,1,32.8,46.0
493,1979,47,middle,male,fr,none,upper_sec,39.0,2.0,0,matura_hv,14.96,1,44,1,37.8,73.0
494,1968,58,older,male,de,none,compulsory,45.0,1.0,0,vet,12.24,0,43,1,34.8,61.0
495,1981,45,middle,male,de,second_gen,compulsory,28.0,3.0,1,vet,12.31,1,42,1,47.4,31.0
496,1968,58,older,female,de,second_gen,compulsory,22.0,2.0,0,vet,12.68,2,33,1,31.4,49.0
497,1984,42,middle,female,de,none,compulsory,16.0,2.0,0,compulsory,8.09,2,25,1,27.4,16.0
498,1974,52,older,male,de,none,compulsory,39.0,3.0,1,vet,12.35,2,30,1,44.3,59.0
499,1965,61,older,female,fr,none,compulsory,45.0,5.0,0,vet,12.08,3,51,1,15.3,45.0
500,1976,50,middle,male,fr,second_gen,compulsory,16.0,1.0,1,vet,11.67,2,35,1,43.7,52.0
501,1974,52,older,female,de,first_gen,compulsory,30.0,4.0,0,vet,12.85,3,53,1,28.8,33.0
502,1990,36,younger,female,de,first_gen,tertiary,49.0,3.0,0,matura_hv,13.85,2,43,1,29.1,51.0
503,1961,65,older,male,de,none,compulsory,16.0,1.0,0,compulsory,8.18,4,32,1,44.0,34.0
504,1981,45,middle,male,de,first_gen,upper_sec,36.0,4.0,0,matura_hv,14.66,1,48,1,39.6,51.0
505,1964,62,older,female,de,second_gen,upper_sec,30.0,4.0,1,vet,11.54,4,30,1,16.7,16.0
506,1992,34,younger,other,de,none,upper_sec,52.0,3.0,0,vet,11.33,0,48,1,46.7,40.0
507,1974,52,older,female,de,second_gen,compulsory,45.0,1.0,1,matura_hv,15.08,0,28,1,34.0,58.0
508,1991,35,younger,female,de,second_gen,upper_sec,60.0,3.0,1,tertiary,17.11,0,63,1,39.9,90.0
509,1969,57,older,male,de,none,compulsory,38.0,3.0,1,compulsory,9.37,0,36,1,39.0,42.0
510,1994,32,younger,male,fr,none,upper_sec,42.0,1.0,0,compulsory,9.02,1,27,1,35.2,16.0
511,1966,60,older,female,de,first_gen,compulsory,31.0,2.0,1,vet,11.46,2,55,0,,
512,1991,35,younger,male,de,none,tertiary,80.0,5.0,1,tertiary,17.99,0,60,1,40.8,57.0
513,1963,63,older,male,de,first_gen,upper_sec,36.0,3.0,1,matura_hv,14.42,2,54,1,38.2,49.0
514,1987,39,younger,female,de,none,tertiary,87.0,5.0,1,tertiary,18.4,1,62,1,30.3,62.0
515,1995,31,younger,male,de,none,tertiary,46.0,3.0,1,vet,11.13,1,67,1,43.5,59.0
516,1991,35,younger,female,de,second_gen,tertiary,,2.0,1,matura_hv,13.7,1,44,1,42.5,47.0
